1,75
2,101
3,320
4,490
5,504
6,593
7,958
8,1035
9,1352
10,1396
11,1399
12,1477
13,1701
14,2075
15,2222
16,2226
17,2303
18,2790
19,2812
20,3666
21,3736
22,4017
23,4201
24,4216
25,4573
26,4924
27,4946
28,5198
29,5596
30,6470
31,6841
32,7047
33,8040
34,8136
35,9568
36,9705
37,9860
38,10757
39,10951
40,10986
41,11237
42,11310
43,11692
44,11902
45,11976
46,12049
47,12155
48,12218
49,12499
50,12811
51,13084
52,13544
53,13779
54,13877
55,14741
56,15025
57,15393
58,15415
59,16067
60,16204
61,16932
62,17169
63,17179
64,17224
65,17282
66,18434
67,18872
68,18971
69,18979
70,19284
71,19396
72,19465
73,19911
74,19962
75,19968
76,20022
77,20694
78,21719
79,22184
80,22711
81,22767
82,22791
83,22926
84,23085
85,23233
86,23448
87,23582
88,23828
89,24019
90,24048
91,24488
92,24492
93,24528
94,24638
95,24731
96,24880
97,25103
98,25318
99,25341
100,25641
101,26479
102,26710
103,27322
104,27633
105,27704
106,28065
107,28074
108,28274
109,29088
110,29233
111,29738
112,29806
113,30013
114,30021
115,30536
116,30611
117,30790
118,30904
119,31790
120,32767
121,32920
122,33034
123,33690
124,33984
125,34041
126,34090
127,34530
128,34564
129,34926
130,35437
131,36100
132,36138
133,36399
134,36514
135,36604
136,36866
137,36972
138,37027
139,37190
140,37445
141,37630
142,37742
143,37997
144,38521
145,38572
146,38654
147,38910
148,39930
149,40106
150,40111
151,40203
152,41085
153,41194
154,41305
155,41472
156,41708
157,41950
158,42103
159,42261
160,42740
161,42969
162,43066
163,43605
164,43723
165,43736
166,44266
167,44372
168,44684
169,44890
170,45138
171,45689
172,45886
173,46060
174,46297
175,46630
176,47044
177,47111
178,47136
179,47179
180,47728
181,48112
182,48290
183,48363
184,48710
185,48891
186,48916
187,49035
188,50177
189,50181
190,50492
191,50681
192,50719
193,51738
194,51905
195,51914
196,51978
197,51985
198,52183
199,52563
200,53372
201,53987
202,54215
203,54468
204,54487
205,54766
206,54884
207,55383
208,55629
209,56110
210,56157
211,56844
212,57409
213,57480
214,58213
215,58224
216,58557
217,58635
218,58848
219,59129
220,59278
221,59943
222,60000
223,60471
224,60804
225,60857
226,60926
227,60963
228,61458
229,61467
230,62287
231,62453
232,62454
233,62890
234,63273
235,63510
236,63722
237,64237
238,64288
239,65322
240,65379
241,65757
242,66345
243,66690
244,66900
245,67203
246,67779
247,68110
248,68157
249,68180
250,68806
251,68838
252,68982
253,69161
254,69254
255,69273
256,69727
257,70175
258,70897
259,71030
260,71154
261,71329
262,72639
263,73113
264,73187
265,73275
266,73916
267,74344
268,74438
269,74569
270,75051
271,75155
272,75496
273,75745
274,75995
275,76704
276,76901
277,77161
278,77256
279,77760
280,77761
281,77816
282,78161
283,78238
284,78545
285,78682
286,78721
287,79048
288,79117
289,79666
290,79714
291,80328
292,80721
293,80731
294,81113
295,81220
296,81221
297,81734
298,81787
299,81886
300,81953
301,82166
302,82275
303,82400
304,82561
305,83344
306,83612
307,83762
308,84171
309,84184
310,84329
311,84386
312,84764
313,86042
314,86126
315,86166
316,86189
317,86259
318,86575
319,86643
320,86861
321,89287
322,89462
323,89487
324,89841
325,89972
326,90349
327,90551
328,90570
329,90993
330,91025
331,91215
332,91821
333,91874
334,91889
335,92019
336,92147
337,92511
338,92975
339,93505
340,93641
341,93849
342,94057
343,94100
344,94463
345,95375
346,95394
347,95426
348,95582
349,95585
350,95703
351,96536
352,96886
353,96989
354,97009
355,97455
356,98050
357,98365
358,98516
359,99698
360,99932
361,100270
362,100348
363,100562
364,100791
365,101012
366,101730
367,101774
368,101988
369,102104
370,103090
371,103263
372,103448
373,103594
374,103657
375,103844
376,104030
377,104169
378,104640
379,104799
380,104881
381,105318
382,105324
383,105407
384,105761
385,105991
386,106382
387,107094
388,107121
389,107268
390,107462
391,107618
392,107755
393,108060
394,108988
395,109053
396,109186
397,109417
398,109436
399,110166
400,110320
401,110436
402,110840
403,111090
404,111330
405,111336
406,111437
407,111587
408,111649
409,112381
410,113515
411,113606
412,114150
413,114190
414,114599
415,114758
416,114816
417,114968
418,115188
419,115405
420,115943
421,116233
422,116282
423,116536
424,117061
425,118018
426,118120
427,118148
428,119294
429,119367
430,119768
431,119834
432,119978
433,120094
434,120441
435,120473
436,120557
437,120733
438,120921
439,121072
440,121250
441,121387
442,121541
443,121971
444,122614
445,122978
446,123224
447,123234
448,123673
449,123946
450,124269
451,124286
452,124457
453,124461
454,124700
455,125359
456,125423
457,125522
458,125888
459,125947
460,126223
461,126733
462,126798
463,127389
464,127503
465,127660
466,128314
467,128899
468,128989
469,129634
470,130019
471,130344
472,130629
473,130723
474,130841
475,131002
476,131399
477,131429
478,131905
479,132281
480,132368
481,132387
482,132534
483,133656
484,133799
485,134239
486,134466
487,135271
488,135348
489,135373
490,135385
491,135572
492,135655
493,135677
494,135913
495,135959
496,135973
497,136605
498,136915
499,137804
500,138242
501,138498
502,138743
503,138961
504,139241
505,139919
506,140271
507,140487
508,140790
509,140924
510,141278
