1,302
2,958
3,1530
4,1786
5,1871
6,1937
7,3007
8,3204
9,3619
10,4201
11,4228
12,5877
13,6525
14,7115
15,7712
16,7896
17,8147
18,8802
19,11362
20,11725
21,11823
22,11886
23,12155
24,12282
25,12934
26,13047
27,13500
28,14082
29,14384
30,14604
31,15496
32,16431
33,16932
34,17005
35,17185
36,19603
37,19968
38,20642
39,20893
40,21541
41,21570
42,21674
43,21810
44,21929
45,22515
46,22787
47,22983
48,24019
49,24528
50,24761
51,25129
52,27970
53,27973
54,28628
55,29329
56,30020
57,30177
58,30195
59,30697
60,31600
61,32030
62,32167
63,32580
64,32734
65,34851
66,35526
67,36549
68,36902
69,38521
70,39650
71,39809
72,39999
73,40205
74,40395
75,40693
76,41368
77,41978
78,43185
79,43257
80,43698
81,44403
82,44952
83,47502
84,47664
85,47910
86,48001
87,48290
88,48299
89,49338
90,49463
91,50719
92,51467
93,53968
94,54433
95,54860
96,55263
97,55486
98,55555
99,55987
100,56962
101,57480
102,57865
103,57929
104,58224
105,59648
106,59783
107,61451
108,61592
109,62453
110,62454
111,63009
112,63273
113,63330
114,63510
115,63705
116,64420
117,65119
118,66034
119,67523
120,68157
121,68794
122,69533
123,69584
124,69921
125,70882
126,72294
127,72303
128,72944
129,73079
130,73113
131,73275
132,73809
133,73894
134,75051
135,75273
136,75822
137,76140
138,77520
139,78238
140,78690
141,78966
142,80104
143,81703
144,81734
145,81954
146,82460
147,82538
148,82911
149,83612
150,84681
151,84959
152,85945
153,86123
154,86516
155,87447
156,88588
157,88616
158,88618
159,89655
160,90249
161,92172
162,92414
163,93391
164,93588
165,93652
166,94502
167,94812
168,95099
169,95452
170,95818
171,95926
172,96407
173,98062
174,98502
175,98645
176,100322
177,101183
178,101262
179,101900
180,101928
181,102920
182,103448
183,104827
184,104905
185,105991
186,106014
187,106023
188,106630
189,107220
190,107640
191,108416
192,108913
193,109391
194,110695
195,111090
196,112685
197,114120
198,114181
199,114345
200,114920
201,115188
202,116051
203,117296
204,117759
205,118099
206,118391
207,118433
208,118478
209,118839
210,119050
211,119823
212,120473
213,121072
214,121250
215,121255
216,121689
217,122589
218,123079
219,123673
220,124449
221,124562
222,124979
223,125522
224,126798
225,126821
226,126832
227,126869
228,127312
229,127709
230,127740
231,128318
232,128864
233,130466
234,130787
235,132161
236,132311
237,134545
238,134810
239,135316
240,135345
241,135496
242,135674
243,136003
244,136380
245,137692
246,137755
247,138198
248,138506
249,138743
250,140087
251,140720
252,141695
253,142572
254,142633
255,143051
256,144150
257,144164
258,145956
259,145990
260,147833
261,148346
262,148854
263,149073
264,149498
265,149764
266,149798
267,149800
268,151176
269,151288
270,151343
271,151821
272,151825
273,151895
274,153155
275,153296
276,154046
277,154688
278,155026
279,155180
280,155759
281,155765
282,156527
283,158316
284,158744
285,158834
286,158989
287,159147
288,159382
289,160323
290,160787
291,161239
292,161621
293,162449
294,162857
295,162926
296,163711
297,164048
298,165181
299,166674
300,166968
301,167851
302,167953
303,168177
304,168344
305,169927
306,170467
307,171460
308,171480
309,171567
310,171745
311,171767
312,172002
313,172837
314,173078
315,174922
316,175350
317,176289
318,177725
319,177992
320,178085
321,178230
322,179037
323,179185
324,179426
325,180736
326,180939
327,181134
328,182483
329,182618
330,182756
331,183312
332,184374
333,184528
334,185200
335,186358
336,186645
337,187469
338,187855
339,188378
340,188562
